User Name,Track Name,Post Time,Plays,Likes
UNK-Team,[UNK-T] Milo Miller - Never Going Down (by ka∅5),Posted 4 years ago,"14,843 plays",131
UNK-Team,[UNK-T] StillaD - PASS BY (by ka∅5),Posted 5 years ago,"34,814 plays",372
UNK-Team,[UNK-T] ZC Homiez - VẪN THẾ MÀ,Posted 5 years ago,"4,694 plays",47
UNK-Team,[UNK-T] StillaD - ĐỂ NHỚ,Posted 5 years ago,"18,474 plays",184
UNK-Team,[UNK-T] Ruzz ft. Daddy Lee - THOÁT,Posted 5 years ago,"39,865 plays",245
UNK-Team,Zedd Ft. Jon Bellion -=- Beautiful Now [Remixed By Helliouz],Posted 5 years ago,"6,700 plays",54
UNK-Team,Yêu Một Nguời Có Lẽ -=- MIU Le ft LOU Hoang,Posted 5 years ago,"3,405,418 plays",21.7K
UNK-Team,[UNK-T] StillaD ft. Daddy Lee & Milo Miller - XÉT (by ka∅5),Posted 5 years ago,"38,043 plays",315
UNK-Team,[Rework] Adele -=- Hello (by ka∅5 & Tidus),Posted 5 years ago,"26,213 plays",137
UNK-Team,[UNK-T] StillaD - AiYe,Posted 6 years ago,"21,835 plays",223
UNK-Team,[UNK-T] SuperC ft. 2Kz & Milo Miller - F.L.U.V,Posted 6 years ago,"19,493 plays",137
UNK-Team,[UNK-T] Daddy Lee ft. StillaD & S.O (Prod. by T.I.N) - TỪNG,Posted 6 years ago,"194,693 plays",775
UNK-Team,[UNK-T] SECRET BEAT,Posted 6 years ago,"3,423 plays",29
UNK-Team,[UNK-T] T.I.N ft. S.O & 2Kz - SECRET,Posted 6 years ago,"50,128 plays",262
UNK-Team,[UNK-T] X [DaSac] T.I.N ft. EmceeL - XALA,Posted 6 years ago,"49,832 plays",190
UNK-Team,[UNK-T] SuperC ft. NDV & Milo Miller - SAI,Posted 6 years ago,"34,777 plays",206
UNK-Team,[UNK-T]  Milo Miller ft. T.I.N & 2Kz & MceeBlue - ĐỐT (by T.I.N & ka∅5),Posted 6 years ago,"21,973 plays",137
UNK-Team,[UNK-T] T.I.N ft. 2Kz & Daddy Lee & Milo Miller - GỤC (by T.I.N & ka∅5),Posted 6 years ago,"16,249 plays",99
UNK-Team,[UNK - T] 2K Ft T.I.N - RƠI,Posted 6 years ago,"3,707 plays",25
UNK-Team,[UNK - T] Daddy Lee - Nơi Đâu (.ft G - Little),Posted 6 years ago,"1,472 plays",13
UNK-Team,[UNK - T] Daddy Lee - Thảo,Posted 6 years ago,"2,343 plays",20
UNK-Team,[UNK - T] Krayzee.A - Love In My Life (.ft LiL' KAnI),Posted 6 years ago,"1,463 plays",10
UNK-Team,[UNK - T] Krayzee.A - YÊU THƯƠNG VỤT MẤT,Posted 6 years ago,"1,585 plays",14
UNK-Team,[UNK - T] MceeTee - Khi Đêm Về,Posted 6 years ago,"2,181 plays",23
UNK-Team,[UNK - T] MceeTee Ft Mastic - Thường Thôi,Posted 6 years ago,"1,500 plays",18
UNK-Team,[UNK - T] Milo Miller Ft Daddy Lee - Còn Lại,Posted 6 years ago,"1,220 plays",13
UNK-Team,"[UNK - T] Tiểu Chuỳ Chuỳ Ft. Jienah, Kancc - Là Ở Nơi Nào",Posted 6 years ago,896 plays,12
UNK-Team,[UNK - T] Tiểu Chuỳ Chuỳ Ft. Tú Lio - Nhìn Lại Xem,Posted 6 years ago,"1,212 plays",12
𝟹 𝟷 𝟶 𝟽,Nếu Anh Thấy Lòng Mình Yếu Đuối | Tùa&CM1X | Và khi em thấy lòng mình yếu đuối,Posted 1 day ago,537 plays,24
𝟹 𝟷 𝟶 𝟽,Câu Hứa Chưa Vẹn Tròn (Đại Mèo Remix) | Phát Huy T4 | Mình Đã Hứa Yêu Thật Lâu,Posted 2 days ago,"18,914 plays",665
𝟹 𝟷 𝟶 𝟽,Như Một Người Dưng (Ciray Remix) | Nguyễn Thạc Bảo Ngọc | Từng ngày anh vẫn bên em thế nhưng,Posted 21 days ago,"313,754 plays","4,896"
𝟹 𝟷 𝟶 𝟽,Yêu Đừng Sợ Đau (Frexs Remix) | Ngô Lan Hương | Đừng Quay Mặt Đi Nước Mắt Rơi Thì Cứ Hot TikTok,Posted 1 month ago,"767,139 plays",10K
𝟹 𝟷 𝟶 𝟽,Nợ Ai Đó Lời Xin Lỗi (Lofi Ver.) | Bozitt x Freak D,Posted 1 month ago,"3,217 plays",57
𝟹 𝟷 𝟶 𝟽,Thật Là Đáng Buồn (Lofi Ver.) | Doãn Hiếu | *Đôi khi chẳng biết sẽ đi về đâu...*,Posted 1 month ago,"22,156 plays",208
𝟹 𝟷 𝟶 𝟽,Người Lạ Thoáng Qua (Lofi Ver.) | Đinh Tùng Huy | *Vậy mà em nỡ buông tay anh rồi...*,Posted 1 month ago,"263,151 plays","2,224"
𝟹 𝟷 𝟶 𝟽,Chúng Ta Chỉ Là Đã Từng Yêu(Remix)| Thiên Tú | *Người từng mang bao câu hẹn ước*,Posted 3 months ago,"250,769 plays","2,062"
𝟹 𝟷 𝟶 𝟽,Chạy về nơi phía anh | Khắc Việt (Demo),Posted 3 months ago,"17,746 plays",126
𝟹 𝟷 𝟶 𝟽,Lỗi Tại Anh (Lofi Ver.) | Alex Lam x FreakD,Posted 3 months ago,"222,464 plays","1,864"
𝟹 𝟷 𝟶 𝟽,Chỉ Là Muốn Nói (Lofi Ver.) | Khải x FreakD,Posted 3 months ago,"2,621 plays",41
𝚑𝚞𝚠𝚗𝚐,Ánh sao và bầu trời || Cover by Ling Thỏ,Posted 3 days ago,"3,201 plays",57
𝚑𝚞𝚠𝚗𝚐,Dịu dàng em đến (Lofi) || Erik x Quanvrox,Posted 1 month ago,"1,261,513 plays",15.8K
𝚑𝚞𝚠𝚗𝚐,if i ain't got you || Rosé x Suhyun x Onew,Posted 3 months ago,"190,500 plays","3,831"
𝚑𝚞𝚠𝚗𝚐,𝘛𝘩𝘪𝘤𝘩 𝘦𝘮 𝘩𝘰𝘪 𝘯𝘩𝘪𝘦𝘶 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘏𝘦𝘬𝘪𝘪,Posted 3 months ago,"2,490 plays",28
𝚑𝚞𝚠𝚗𝚐,Phố Đã Lên Đèn ||「Lofi Version by 1 9 6 7」,Posted 4 months ago,"1,199,299 plays","8,285"
𝚑𝚞𝚠𝚗𝚐,𝘋𝘶𝘰𝘯𝘨 𝘵𝘰𝘪 𝘤𝘩𝘰 𝘦𝘮 𝘷𝘦  || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘕𝘨𝘶𝘺𝘦𝘯 𝘛𝘩𝘪 𝘚𝘶𝘰𝘯𝘨 𝘈𝘯𝘩,Posted 4 months ago,"7,908 plays",35
𝚑𝚞𝚠𝚗𝚐,𝒐𝒏𝒍𝒚 𝒎𝒆 || 𝑳𝒆𝒏𝒂 𝒙 𝑷𝑨𝒀 / 𝑴.𝑨.𝑫 𝑺𝑻𝑼𝑫𝑰𝑶,Posted 5 months ago,"50,458 plays",419
𝚑𝚞𝚠𝚗𝚐,𝑴𝒖𝒐𝒏 𝒓𝒐𝒊 𝒎𝒂 𝒔𝒂𝒐 𝒄𝒐𝒏 || 𝑮𝒖𝒊𝒕𝒂𝒓 𝒄𝒐𝒗𝒆𝒓 𝒃𝒚 𝑴𝒂𝒊𝑨𝒏𝒉𝑻𝒂𝒊,Posted 5 months ago,"4,302 plays",42
𝚑𝚞𝚠𝚗𝚐,𝚛𝚊𝚗𝚐 𝚔𝚑𝚘𝚗 || 𝙼𝚒𝚗𝚊 𝚌𝚘𝚟𝚎𝚛,Posted 6 months ago,"693,324 plays","2,633"
𝚑𝚞𝚠𝚗𝚐,3107 - 2 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘛𝘩𝘶𝘺 𝘈𝘯,Posted 8 months ago,"11,952 plays",127
𝚑𝚞𝚠𝚗𝚐,𝘷𝘪 𝘦𝘮 𝘯𝘩𝘰 𝘢𝘯𝘩 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘓𝘺𝘭𝘺,Posted 1 year ago,613 plays,6
YC,Big City Noise Test - Rhymastic,Posted 1 year ago,"40,841 plays",616
YC,Nụ Cười - Rhymastic,Posted 1 year ago,"826,919 plays","8,201"
YC,Can Gi Hon Remix,Posted 1 year ago,"159,726 plays","1,666"
YC,Mặt Trời Của Em - Phương Ly feat. JustaTee (Rhymastic's 1900 Remix),Posted 3 years ago,"4,337,882 plays",21.2K
YC,Treasure Vocal 90bpm,Posted 4 years ago,"101,549 plays",809
YC,Treasure Instrumental 90bpm,Posted 4 years ago,"215,994 plays","2,046"
YC,Wet Lens Remix,Posted 5 years ago,"269,513 plays","2,318"
YC,Ech Bao Dissin - Young Crizzal,Posted 5 years ago,"1,134,938 plays","8,784"
YC,Bray Dissin,Posted 5 years ago,"717,536 plays","5,735"
YC,Ngược Đời - Rhymastic,Posted 5 years ago,"855,489 plays","8,663"
YC,Bản Kiểm Điểm - Rhymastic,Posted 5 years ago,"948,387 plays","9,997"
YC,Hanh Trinh Cua Giot Nang,Posted 5 years ago,"973,218 plays","9,427"
YC,Ve Khoi (Bass House Remix),Posted 5 years ago,"253,318 plays","2,577"
YC,Paranoid (Original Mix) [Demo Preview],Posted 5 years ago,"76,070 plays",481
YC,Vut Tan (Gala),Posted 5 years ago,"96,273 plays",760
YC,Vui Di Em (Chung Ket),Posted 5 years ago,"99,714 plays",761
YC,Sorry (Vong 8),Posted 5 years ago,"58,056 plays",338
YC,Tim Lai Reu Phong (Vong 7),Posted 5 years ago,"52,468 plays",205
YC,Ai Kho Vi Ai (Vong 6),Posted 5 years ago,"796,684 plays","2,290"
YC,Ve Khoi (Vong 5),Posted 5 years ago,"115,725 plays",950
YC,Chi Toi (Vong 4),Posted 5 years ago,"81,982 plays",544
YC,Chuyen Chang Co Don (Vong 2),Posted 5 years ago,"439,993 plays","2,449"
YC,Day Dream (Vong 1),Posted 5 years ago,"119,278 plays",979
YC,Nguoi Va Ta (Instrumental),Posted 5 years ago,"713,129 plays","1,798"
YC,Người và Ta (feat. Thanh Huyền),Posted 5 years ago,"3,659,018 plays",33.1K
YC,Valentine - Miko Lan Trinh (Rhymastic Edit),Posted 5 years ago,"180,102 plays","1,419"
YC,Happy Birthday Song,Posted 5 years ago,"715,046 plays","5,429"
YC,Old School - Rhymastic,Posted 6 years ago,"645,500 plays","6,117"
YC,Xilevolau (Melodic Deep House Remix),Posted 6 years ago,"304,376 plays","3,238"
YC,Sau Trong Em (Disco Remix),Posted 6 years ago,"492,820 plays","4,332"
YC,Ban Khoan feat. Duong Tran Nghia (Rhymastic Trap Remix),Posted 6 years ago,"165,444 plays","1,402"
YC,Do You Remember - Duong Tran Nghia feat. Mr.A (Rhymastic Remix),Posted 6 years ago,"341,027 plays","2,004"
YC,Cho Em Mot Ngay (Hard Dance Remix) [Tuyet Dinh Tranh Tai Drop Release],Posted 6 years ago,"65,647 plays",348
YC,Say You Do - Tiên Tiên (Future Funk Remix) [Preview],Posted 6 years ago,"245,541 plays","2,119"
YC,DeepCME,Posted 6 years ago,"224,541 plays","2,114"
YC,Valentine ft. Miko Lan Trinh (Deep House Remix),Posted 6 years ago,"365,125 plays","3,035"
YC,Deep Against The World (Rhymastic's Extended Mix),Posted 6 years ago,"106,143 plays",813
YC,Rieng Minh Ta (Original Mix),Posted 7 years ago,"224,646 plays","1,834"
YC,Yeu 4,Posted 7 years ago,"4,984,181 plays",20.6K
YC,Băn Khoăn (feat. Dương Trần Nghĩa),Posted 7 years ago,"1,332,510 plays","8,272"
YC,Sad Flow,Posted 7 years ago,"353,893 plays","2,409"
YC,Yeu 3 (Acapella),Posted 7 years ago,"417,626 plays","3,577"
YC,Yêu part 1,Posted 8 years ago,"466,331 plays","3,684"
YC,Two Against The World - Lil Knight (Rhymastic's House Remix),Posted 8 years ago,"137,301 plays",984
YC,I Will Be Fine - Yanbi feat. Rhymastic,Posted 8 years ago,"216,060 plays","2,105"
YC,Tìm (Original Mix),Posted 8 years ago,"136,514 plays",999
YC,Lạc - Rhymastic,Posted 8 years ago,"937,957 plays",11.6K
YC,Diss G Fam,Posted 8 years ago,"444,152 plays","2,746"
YC,Diss Acy Final,Posted 8 years ago,"296,998 plays","1,594"
YC,Diss Acy 2,Posted 8 years ago,"274,344 plays","1,566"
YC,Diss Acy,Posted 8 years ago,"203,734 plays","1,026"
YC,Diss ngu si,Posted 8 years ago,"247,596 plays","1,361"
YC,ATOG,Posted 8 years ago,"204,657 plays","1,103"
YC,Khi tao ra tay 2 - Rhymastic feat. Da Vickie & Silver C,Posted 8 years ago,"321,281 plays","1,795"
YC,Homie - Rhymastic,Posted 8 years ago,"179,756 plays","1,522"
YC,Can - Rhymastic feat. Soobin,Posted 9 years ago,"75,905 plays",737
YC,Amarant Vinahouse Remix - Com feat. Danny & CK Babe,Posted 9 years ago,"45,561 plays",422
YC,Loi yeu thuong - Com feat. Cuong Ngo & Danny,Posted 9 years ago,"5,141,631 plays","8,432"
YC,Neu may la rapper (full version),Posted 9 years ago,"62,475 plays",398
YC,Đam Mê - Rhymastic,Posted 10 years ago,"61,056 plays",635
Rum,Điêu Linh (Piano Ver) - Rum,Posted 4 months ago,"3,088 plays",28
Rum,Điêu Linh (Cukak Remix),Posted 4 months ago,24 plays,11
Rum,Điêu Linh - Rum,Posted 5 months ago,"29,244 plays",149
Rum,Người Em Cố Đô - Rum ft Đaa,Posted 5 months ago,"1,125,024 plays","5,969"
Rum,Chỉ Vì Quá Yêu Em - RUM | COVER,Posted 1 year ago,"7,403,168 plays",27K
Rum,Mashup Crush - RUM,Posted 1 year ago,"1,710,931 plays","6,915"
Rum,ÔM TRỌN NỖI NHỚ - Rum (Future Bass Ver),Posted 2 years ago,"297,647 plays","1,631"
Rum,Ôm Trọn Nỗi Nhớ - RUM,Posted 2 years ago,"639,511 plays","6,721"
Rum,MASHUP LỠ DUYÊN | RUM X NIT,Posted 2 years ago,"7,101,123 plays",25.6K
Rum,SAO AI VẪN CHƯA VỀ | QUANG HÙNG MASTER D X RUM,Posted 3 years ago,"778,342 plays","1,711"
Rum,KÉM DUYÊN | RUM X NIT X MASEW,Posted 3 years ago,"2,510,991 plays",11.4K
Rum,VPOP MASHUP 2015 | RUM X QUANG HÙNG,Posted 5 years ago,"2,133,956 plays","5,802"
SONBEAT,"Ái Nộ - Masew, Khôi Vũ (SONBEAT R&B Mix)",Posted 13 days ago,"41,540 plays",613
SONBEAT,Nhất Thân - Masew x Khôi Vũ (SONBEAT R&B Mix),Posted 1 month ago,"14,402 plays",204
SONBEAT,Cậu Cả - XAVI Phạm (SONBEAT R&B Mix),Posted 1 month ago,"428,261 plays","2,082"
SONBEAT,"Thủ Đô Cypher - RPT Orijinn, LOW G, RZMas, RPT MCK (SONBEAT R&B Mix)",Posted 4 months ago,"78,418 plays",715
𝟹 𝟷 𝟶 𝟽,Nếu Anh Thấy Lòng Mình Yếu Đuối | Tùa&CM1X | Và khi em thấy lòng mình yếu đuối,Posted 1 day ago,537 plays,24
𝟹 𝟷 𝟶 𝟽,Câu Hứa Chưa Vẹn Tròn (Đại Mèo Remix) | Phát Huy T4 | Mình Đã Hứa Yêu Thật Lâu,Posted 2 days ago,"18,921 plays",665
𝟹 𝟷 𝟶 𝟽,Như Một Người Dưng (Ciray Remix) | Nguyễn Thạc Bảo Ngọc | Từng ngày anh vẫn bên em thế nhưng,Posted 21 days ago,"313,762 plays","4,896"
𝟹 𝟷 𝟶 𝟽,Yêu Đừng Sợ Đau (Frexs Remix) | Ngô Lan Hương | Đừng Quay Mặt Đi Nước Mắt Rơi Thì Cứ Hot TikTok,Posted 1 month ago,"767,142 plays",10K
𝟹 𝟷 𝟶 𝟽,Nợ Ai Đó Lời Xin Lỗi (Lofi Ver.) | Bozitt x Freak D,Posted 1 month ago,"3,217 plays",57
𝟹 𝟷 𝟶 𝟽,Thật Là Đáng Buồn (Lofi Ver.) | Doãn Hiếu | *Đôi khi chẳng biết sẽ đi về đâu...*,Posted 1 month ago,"22,157 plays",208
𝟹 𝟷 𝟶 𝟽,Người Lạ Thoáng Qua (Lofi Ver.) | Đinh Tùng Huy | *Vậy mà em nỡ buông tay anh rồi...*,Posted 1 month ago,"263,155 plays","2,224"
𝟹 𝟷 𝟶 𝟽,Chúng Ta Chỉ Là Đã Từng Yêu(Remix)| Thiên Tú | *Người từng mang bao câu hẹn ước*,Posted 3 months ago,"250,770 plays","2,062"
𝟹 𝟷 𝟶 𝟽,Chạy về nơi phía anh | Khắc Việt (Demo),Posted 3 months ago,"17,747 plays",126
𝟹 𝟷 𝟶 𝟽,Lỗi Tại Anh (Lofi Ver.) | Alex Lam x FreakD,Posted 3 months ago,"222,467 plays","1,864"
𝟹 𝟷 𝟶 𝟽,Chỉ Là Muốn Nói (Lofi Ver.) | Khải x FreakD,Posted 3 months ago,"2,621 plays",41
Qi,Lỡ Yêu Em Rồi - Kairon,Posted 1 month ago,370 plays,11
Qi,Em Là - Hoàng Thống x Nguyễn Công Thành,Posted 6 months ago,74 plays,2
Qi,Cách Làm Người - Saabirose x T.R.I,Posted 6 months ago,767 plays,17
Qi,Thanh - Thịnh Suy,Posted 6 months ago,"24,991 plays",319
Qi,Sài Gòn Đâu Có Lạnh - Changg x Lewiuy,Posted 7 months ago,"120,645 plays","4,312"
Qi,Ai Noi Truoc Day - The Sheep ft August,Posted 8 months ago,"81,089 plays","1,047"
Qi,I Don't Need You Anymore - T.R.I,Posted 8 months ago,"55,178 plays",452
Qi,Don't Make Mistakes - T.R.I X LVKING,Posted 8 months ago,270 plays,5
Qi,Co Phai Iu - Jackie,Posted 8 months ago,254 plays,10
Quang,Chúng Ta Của Hiện Tại,Posted 9 months ago,"1,284,981 plays",12.6K
Quang,"ex's hate me, Pt. 2",Posted 9 months ago,463 plays,1
Quang,Em Bé,Posted 9 months ago,"2,429 plays",27
Quang,Điều Anh Luôn Giữ Kín Trong Tim...  「 Lofi ver. 」,Posted 9 months ago,"2,247 plays",19
Andiez,Một CHÚT NỮA THÔI (raw demo),Posted 5 months ago,"5,901 plays",74
Andiez,GIỜ EM TÍNH SAO - Andiez ft Khương Lê & T.R.I,Posted 11 months ago,"990,026 plays","3,970"
Andiez,SUÝT NỮA THÌ (VER. Chuyến đi của thanh xuân),Posted 1 year ago,"4,728,118 plays",16.4K
Andiez,Thật Tuyệt Vời Khi Ở Bên Em OST,Posted 1 year ago,"195,649 plays","1,634"
Andiez,[ĐI ĐỂ TRỞ VỀ 4] TẾT VỀ SỚM NHÉ - PHAN MẠNH QUỲNH - ANDIEZ ft SEACHAINS (COVER),Posted 1 year ago,"65,528 plays",428
Andiez,nước mắt em lau bằng nhạc Dalab,Posted 2 years ago,"61,486 plays",747
Andiez,Yêu Là Trưởng Thành,Posted 2 years ago,"85,415 plays",832
Andiez,Quá Khứ Chỉ Nên Là Quá Khứ (RAP version)ft Seachains,Posted 2 years ago,"734,842 plays","5,480"
Andiez,Đen Đá Nhà Ở Đâu Thế,Posted 2 years ago,"319,984 plays","1,906"
Andiez,Quá Khứ Chỉ Nên Là Quá Khứ - Andiez (Official Audio),Posted 2 years ago,"1,064,968 plays","8,383"
Andiez,Mãi Mãi Sẽ Hết Vào Ngày Mai (Official),Posted 3 years ago,"1,715,338 plays",13.5K
Andiez,VỀ VỚI ANH ĐI - ANDIEZ (Hãy Yêu Cô Ấy Cho Đúng Cách - Trường Sinh Quyết OST),Posted 3 years ago,"1,645,920 plays",12.7K
Andiez,Không Tên #1,Posted 3 years ago,"131,292 plays","1,082"
Andiez,ĐI ĐỂ TRỞ VỀ 2 (Andiez & Sea Chains ) Cover,Posted 3 years ago,"570,331 plays","3,095"
Andiez,(BEAT) Chỉ Cần Mình Thương Nhau - Andiez,Posted 3 years ago,"38,824 plays",227
Andiez,Chỉ Cần Mình Thương Nhau,Posted 3 years ago,"1,042,522 plays","9,652"
Andiez,Berver - Andiez,Posted 4 years ago,"388,763 plays","3,599"
Andiez,1 Phút - Andiez,Posted 4 years ago,"13,517,100 plays",80.7K
Andiez,Haters Gon Hate,Posted 4 years ago,"17,720 plays",64
Andiez,I Don't Know (instrumental) - Andiez x MceeBlue,Posted 4 years ago,"27,884 plays",195
Andiez,I Don't Know - Andiez x MceeBlue,Posted 4 years ago,"639,970 plays","5,551"
Andiez,Chuyện Anh Cô Đơn,Posted 4 years ago,"75,241 plays",689
Andiez,Điều tuyệt vời nhất - Andiez x Summer x Seachains,Posted 4 years ago,"545,103 plays","5,067"
Andiez,No Makeup,Posted 4 years ago,"184,288 plays","1,688"
Andiez,Đường Một Chiều,Posted 5 years ago,"1,526,305 plays",10.4K
Andiez,Em Không Tồn Tại - Andiez ft Koo,Posted 5 years ago,"762,677 plays","6,018"
Andiez,Mơ,Posted 5 years ago,"94,418 plays",751
Andiez,2morrow,Posted 5 years ago,"55,856 plays",341
Andiez,Unknow,Posted 5 years ago,"46,850 plays",242
Andiez,emotionless,Posted 6 years ago,"53,208 plays",264
Andiez,Loving you,Posted 6 years ago,"53,298 plays",364
Andiez,N.A.T.L.E,Posted 6 years ago,"30,128 plays",167
Andiez,Cho Anh,Posted 6 years ago,"35,571 plays",197
Andiez,I'm Sorry,Posted 6 years ago,"47,544 plays",310
Andiez,Hero,Posted 6 years ago,"16,728 plays",52
Andiez,S.T.O.P,Posted 6 years ago,"21,716 plays",112
Andiez,Its How,Posted 6 years ago,"29,257 plays",229
Andiez,Yêu,Posted 6 years ago,"147,988 plays","1,118"
Andiez,Tháng 2,Posted 6 years ago,"19,798 plays",103
Andiez,Ngủ Sớm Em Nhé (piano ver ),Posted 6 years ago,"55,865 plays",528
Andiez,[DEMO] Get Out,Posted 7 years ago,"13,657 plays",36
Andiez,Ngày Ta Đã Yêu,Posted 7 years ago,"146,987 plays","1,160"
Andiez,Nếu Như Em Trở Về ?,Posted 7 years ago,"36,447 plays",295
Andiez,More Than Blue,Posted 7 years ago,"89,683 plays",769
Andiez,Dừng Lại,Posted 7 years ago,"86,949 plays",804
Andiez,Tháng 9,Posted 7 years ago,"14,247 plays",54
Andiez,Mắt Mũi Miệng cover,Posted 7 years ago,"104,897 plays",942
Andiez,Deep Crying Over Băn Khuâng,Posted 7 years ago,"25,642 plays",235
Andiez,Sống Hay Tồn Tại - F ft Andiez,Posted 7 years ago,"24,410 plays",155
Andiez,Let her go Demo,Posted 7 years ago,"23,140 plays",107
Andiez,Demo Lời Yêu Đó,Posted 7 years ago,"34,205 plays",263
Andiez,Demo Cigarette,Posted 7 years ago,"15,828 plays",69
Andiez,Demo Thư Gửi Anh,Posted 7 years ago,"25,480 plays",140
Andiez,Heaven,Posted 9 years ago,"66,343 plays",591
lóuse,Neu Ngay Ay - Soobin Hoang Son,Posted 2 years ago,"2,708,544 plays",15.4K
lóuse,HÃY TRAO CHO ANH - NGÔ LAN HƯƠNG COVER,Posted 2 years ago,"31,533 plays",198
lóuse,"Em Hoi Met Voi Ban Than Anh - HUONG GIANG , TRANG PHAP, MASEW",Posted 2 years ago,"552,748 plays","1,327"
lóuse,PIANO mix | Hai trieu nam | Den,Posted 2 years ago,"105,905 plays",591
lóuse,PIANO cover | Ra La Em Dau Qua Mong Manh | Hương Tram,Posted 2 years ago,533 plays,4
lóuse,Cho em gan anh them chut nua - Huong Tram - PIANO cover,Posted 2 years ago,443 plays,10
lóuse,PIANO cover | Do ta khong do nang | 渡我不渡她,Posted 2 years ago,"1,651 plays",9
lóuse,Xin Lỗi - Thái Tuyết Trâm,Posted 2 years ago,"7,132 plays",57
lóuse,Lỡ - PHAM DINH THAI NGAN,Posted 2 years ago,919 plays,7
lóuse,Vô duyên - SUZIE X DR.A (DAXL Remix),Posted 2 years ago,"142,529 plays","1,478"
lóuse,Ngoc 2 ( Hay De Em Quen ) - Huong Tram,Posted 5 years ago,"535,956 plays","3,591"
lóuse,Vui Di Em  - Soobin Hoang Soṇ,Posted 5 years ago,"431,932 plays","2,811"
lóuse,Ta se quen - Khac Viet,Posted 5 years ago,"156,157 plays",519
lóuse,Ngay Dep Nhat De Bien Mat - Hanh Sino,Posted 6 years ago,"181,910 plays",693
Táo,Một đoạn hội thoại,Posted 1 month ago,"11,616 plays",307
Táo,Mộng Mị with Băng Chợ Quán,Posted 4 months ago,"21,626 plays",201
Táo,[Note] Không phải cứ...,Posted 3 years ago,"740,762 plays","8,044"
Táo,[Note] Có một khoảng thời gian,Posted 4 years ago,"638,482 plays","6,696"
Táo,Voice memory 20170908202928,Posted 4 years ago,"201,873 plays","1,660"
Táo,Bình Minh - Táo ( Remaster & solo version),Posted 4 years ago,"192,500 plays","2,045"
Táo,[Official] Chết - Táo,Posted 4 years ago,"329,434 plays","3,651"
Táo,[Single] 2 5 - Táo,Posted 4 years ago,"3,551,420 plays",33.7K
Táo,Ai tiếp theo ? - Megalomaniac,Posted 5 years ago,"245,049 plays","2,211"
Táo,Vẫn. - Táo,Posted 5 years ago,"1,837,163 plays",16.3K
Táo,Ngày Bình Thường - Táo,Posted 5 years ago,"400,032 plays","3,392"
Táo,Tìm - Táo x Uyên Pím,Posted 5 years ago,"671,133 plays","6,368"
Táo,Thiêu Thân - Táo x Cào,Posted 5 years ago,"266,005 plays","2,116"
Táo,Final Chap : Sợ (bản Rap),Posted 5 years ago,"271,705 plays","2,170"
Táo,#chet - Megalomaniac,Posted 5 years ago,"141,076 plays","1,025"
Táo,Anh Cũng Không Biết - Một người bình thường thôi,Posted 5 years ago,"533,614 plays","4,074"
Táo,Buồn(9) - Magalomaniac,Posted 5 years ago,"342,508 plays","3,102"
Táo,Dạo - Bệt Band X Táo,Posted 6 years ago,"370,841 plays","3,904"
Táo,T.N.L.Y - Freakin'Busta009 x TM x AlexShun x Young PopCorn,Posted 6 years ago,"83,211 plays",332
Táo,Vô Cùng - Trang x Megalomaniac,Posted 6 years ago,"271,622 plays","2,386"
Táo,Rơi (Chuyện Linh) - Linh Cáo ft Táo & JM,Posted 6 years ago,"173,231 plays","1,472"
Táo,Morphine - Megalomaniac,Posted 6 years ago,"220,705 plays","1,910"
Táo,Chap 1 : Mười mấy ngày sau đó - [Me]galo[ma]niac,Posted 6 years ago,"451,647 plays","3,608"
Táo,Chuyến số 6 - Táo,Posted 6 years ago,"600,124 plays","4,993"
Táo,Bình Minh - Khói ft Táo,Posted 6 years ago,"498,406 plays","4,117"
Táo,Sợ (H.E.L.P) - Táo (Bản Hát),Posted 6 years ago,"101,368 plays",737
Táo,[Single] T A O - Táo,Posted 6 years ago,"166,222 plays","1,039"
Táo,21,Posted 6 years ago,"116,506 plays",771
Táo,B,Posted 6 years ago,"132,856 plays","1,054"
Táo,Khi buồn anh hát không ai nghe - Táo,Posted 6 years ago,"167,680 plays","1,452"
Táo,Con - Táo Ft TH2,Posted 6 years ago,"70,690 plays",534
Táo,Em - Táo,Posted 6 years ago,"98,589 plays",881
Táo,Ngày - Táo ft T.Sasa,Posted 6 years ago,"54,821 plays",370
Táo,ILL  D  M - Táo ft Alex Shun,Posted 7 years ago,"47,943 plays",320
Táo,[Redone] Đêm Qua - Táo,Posted 7 years ago,"63,911 plays",474
Táo,Tự Sát,Posted 7 years ago,"163,767 plays","1,597"
Táo,Sân Khấu - DVG team,Posted 7 years ago,"30,795 plays",215
Táo,Tâm thần phân liệt - Táo,Posted 8 years ago,"174,257 plays","1,959"
Táo,Thu - Đen ft Táo & Dung,Posted 8 years ago,"319,283 plays","1,854"
Táo,Không Vui II,Posted 8 years ago,"434,625 plays","3,429"
Táo,Trên Cao - Táo,Posted 8 years ago,"27,255 plays",257
Táo,Lê la - Táo,Posted 8 years ago,"24,150 plays",163
Táo,Lo - Táo,Posted 8 years ago,"53,709 plays",383
Táo,C19 - Táo,Posted 8 years ago,"29,146 plays",296
